Date,Time,CCNumber,Amount,CCType,CCExpires,CVV2,GivenName,MiddleInitial,Surname,ZipCode,TelephoneNumber,MerchantID,TransactionID
1/4/2015,07:09:13,5250973842224180,819,MasterCard,19-Jan,53,Milagros,L,Henríquez,7628,201-439-1402,bitsource.com,42877558533
1/8/2015,07:39:27,5471357151507060,965,MasterCard,20-Dec,581,Dennis,S,Rothstein,4949,207-342-1745,BOFAATM_SE1441,94585105136
1/3/2015,22:02:27,5191734076069550,821,MasterCard,18-Jul,657,Rodney,D,Fontenot,62283,618-226-6855,Penny_Car_Rental_23,36884045883
1/8/2015,07:46:36,5471219522083360,563,MasterCard,18-Aug,194,William,R,Caballero,33043,305-515-8860,VerizonWireless.com,94626103436
1/8/2015,07:52:29,4556940692555090,278,Visa,17-Dec,293,Harry,E,Bova,2110,978-253-6999,HouseMart_0037,94641942418
1/8/2015,13:24:01,5569297532500870,821,MasterCard,18-May,670,Rosicler,M,Garica,43219,614-478-2967,TUNGSTAPTS,99317895744
1/5/2015,08:08:30,5310885883501070,824,MasterCard,17-Dec,402,David,E,Lampe,60451,815-462-3471,MoneyGram,57062723373
1/8/2015,08:03:31,5590557884801170,1252,MasterCard,16-Jan,577,Tom,B,Krause,40444,859-548-6303,M&MCarRepair,94651752098
1/8/2015,08:05:31,4532002149908820,27,Visa,19-Jun,273,Dieter,A,Gerber,12983,518-897-2872,ALDI_0014,94686124407
1/8/2015,06:51:58,5505033416416720,825,MasterCard,18-Feb,790,Lucas,F,Bumgarner,97205,503-952-9162,HHGREGG,93610605898
1/8/2015,08:08:25,5588035736373110,1301,MasterCard,20-Jun,953,Anolfo,M,Cepeda,7024,201-585-7456,RedSeatFurnit,94750034597
1/8/2015,08:12:37,5587121191007260,1178,MasterCard,16-Jun,822,Louis,L,Hanson,60606,708-869-6317,PAYPAL-R15,94758249655
1/7/2015,16:47:57,5413442069803940,827,MasterCard,20-May,435,Donald,A,Sanders,62321,217-219-7552,JaredKlein_Homes,84294894739
1/8/2015,08:14:43,5593014152436430,39,MasterCard,18-Jan,601,Johanna,M,Finkel,7087,908-505-5559,AMZN_A123,94801498739
1/8/2015,08:16:17,5455529674388220,1110,MasterCard,16-Jun,827,Susan,P,Sloan,15205,724-312-6226,PorterHospital,94813565478
1/8/2015,11:06:38,5522540014626530,829,MasterCard,17-Mar,459,Robert,A,Schwab,45402,937-481-4338,Penny_Car_Rental_23,96278052627
1/8/2015,08:17:25,5592048609052380,902,MasterCard,20-Jul,433,Salomón,M,Esparza,27406,336-813-4948,PAYPAL-R15,94850626655
1/8/2015,08:18:33,4716179868400870,349,Visa,18-Jul,537,Marko,K,Kohl,87321,505-775-5879,HouseMart_0037,94862573807
1/4/2015,15:05:41,5287660223783200,834,MasterCard,16-Feb,999,Aimée,B,Rodrígez,89501,775-581-9602,TUNGSTAPTS,47360239993
1/8/2015,08:28:06,5538196829339880,623,MasterCard,16-Apr,679,Estelinda,G,Aguilera,12207,518-289-7812,VerizonWireless.com,94933062846
1/8/2015,08:31:35,4916860950018910,340,Visa,16-Oct,600,Merlin,R,Aponte,32541,850-650-0515,Town&Coun,94940574794
1/7/2015,23:17:21,5400583730130910,836,MasterCard,20-Apr,687,Abi,E,Baez,21773,301-293-3546,LernerDental_02,88761161993
1/8/2015,08:44:37,5186186128805680,336,MasterCard,16-Dec,645,Gaia,L,Casillas,43347,937-468-2409,Menards016,95010954916
1/8/2015,08:44:37,5594006761537170,463,MasterCard,19-Jun,411,Rufino,Y,Cano,91744,626-918-8398,PAYPAL-R15,95073897420
1/8/2015,08:49:40,5441037758594110,650,MasterCard,19-Apr,255,Juliane,B,Herz,45202,513-659-8496,SarasGifts,95089226284
1/8/2015,08:51:13,5534947833232880,389,MasterCard,19-Jul,21,Tanja,J,Möller,11103,718-204-6773,PorterHospital,95098691052
1/8/2015,08:51:43,5552995901233260,80,MasterCard,20-Jul,404,Ambar,I,Carrillo,96797,808-754-2081,M&MCarRepair,95101925496
1/8/2015,08:57:39,5117218853890750,227,MasterCard,17-May,14,Tim,A,Johnson,36602,251-369-9750,AMZN_F01,95106104231
1/5/2015,13:44:22,5329613743668140,837,MasterCard,19-Aug,676,Crescencio,Y,Velázquez,92073,619-661-8893,AlobeidMedical,60495035896
1/6/2015,14:42:31,5345023657573430,838,MasterCard,19-Nov,793,Milan,L,Pantoja,97071,503-982-9755,Penny_Car_Rental_23,73555444269
1/8/2015,09:10:41,4716363239520520,686,Visa,16-Mar,670,Angelino,A,Bahena,8759,732-849-7760,PAYPAL-R15,95111603203
1/8/2015,09:14:22,5454473353998480,483,MasterCard,18-Apr,333,Juanita,M,Arnold,10016,646-297-0530,AMZN_A123,95113864995
1/8/2015,09:14:22,5462659684642300,517,MasterCard,18-Mar,480,Justina,P,Tovar,38110,901-448-6588,PAYPAL-R15,95114246428
1/8/2015,09:17:21,5445375346806520,956,MasterCard,19-Apr,119,Kristian,G,Werfel,17403,717-475-3384,HouseMart_1115,95136378257
1/5/2015,23:42:51,5329862445695890,845,MasterCard,16-Feb,510,Nadine,M,Fischer,7102,973-915-9863,BOFAATM_SE1441,65865543926
1/8/2015,09:24:01,4716970205807190,12,Visa,20-Jul,670,Pamela,J,Rester,30085,678-476-5883,HouseMart_2191,95193337970
1/3/2015,09:12:12,5153757882736890,847,MasterCard,18-May,857,David,M,Pilger,58469,701-396-4119,Penny_Car_Rental_17,26597201884
1/8/2015,09:30:41,5561710821555910,218,MasterCard,16-Sep,790,Gabriele,S,Hoover,60148,773-310-2285,HouseMart_2000,95214413734
1/3/2015,11:32:12,5179132263214740,851,MasterCard,16-Feb,375,Andrea,K,Busch,75051,817-816-2063,JaredKlein_Homes,28716092843
1/8/2015,09:34:11,5499262125474990,145,MasterCard,17-Jan,772,Perpetuo,C,Olvera,2114,617-570-4260,VerizonWireless.com,95301202554
1/8/2015,19:12:01,5479309942906660,851,MasterCard,18-Nov,941,Charles,E,Valladares,24422,540-863-8564,MoneyGram,1.04042E+11
1/8/2015,09:37:21,5433119828459710,690,MasterCard,16-Jul,911,Teo,V,Quintana,94143,707-729-6725,HouseMart_1115,95362221052
1/7/2015,18:38:02,5403717743798420,852,MasterCard,20-Jul,35,Elihu,C,Gallegos,19153,215-863-3280,Penny_Car_Rental_23,85069874157
1/8/2015,09:39:09,5509000975401750,378,MasterCard,19-Nov,250,Shelia,J,Reinhard,21076,443-415-5620,M&MCarRepair,95550147578
1/8/2015,09:44:01,5444244190866020,505,MasterCard,19-Apr,642,Marina,N,Gerber,20014,301-897-5907,HouseMart_1115,95594532650
1/3/2015,10:22:47,5134422859502120,854,MasterCard,20-May,837,Hernando,A,Acuna,85712,520-429-5184,JJPlumbing,27662264059
1/8/2015,09:47:38,5561619985777290,493,MasterCard,17-Jan,29,Marco,J,Nussbaum,11530,646-509-0782,AMZN_A123,95642388830
1/8/2015,09:50:41,5158216233131070,443,MasterCard,19-Jun,834,Marco,L,Köhler,17401,717-384-4937,Menards016,95689341154
1/8/2015,09:57:21,4929392700776920,458,Visa,18-Sep,521,Mirko,M,Samaniego,31768,229-985-3739,WalmartMerrill,95689884286
1/8/2015,10:04:01,5549284362491100,787,MasterCard,18-Feb,528,Danel,K,Bustos,77002,713-718-1450,WalmartValpo,95749107689
1/8/2015,10:10:41,5122864064635630,598,MasterCard,17-Feb,882,Christian,J,Pfeffer,60005,847-801-3503,AMZN_F01,95783899334
1/8/2015,10:17:21,4539786488133560,360,Visa,19-Mar,479,Ulrich,C,Aachen,94539,707-345-1365,WalmartValpo,95839454645
1/8/2015,14:23:01,5527270486853420,856,MasterCard,18-Feb,609,Balbino,A,Adomo,99148,509-233-5435,bitsource.com,1.00424E+11
1/3/2015,20:22:47,5148787417425050,858,MasterCard,18-Mar,491,Virgilio,Q,Quintana,15044,724-716-3814,westernunion.com,40552710676
1/8/2015,10:20:58,5507839410363510,1431,MasterCard,18-Nov,796,Angel,L,Poindexter,98161,360-246-6507,PorterHospital,95858278376
1/8/2015,10:23:52,5441026345820510,1060,MasterCard,20-Jun,725,Angela,L,Romaine,20200,240-389-6542,PAYPAL-R15,95859524231
1/8/2015,10:24:01,4716119145419670,341,Visa,20-Sep,940,Jürgen,C,Eisenhauer,27549,919-853-9393,HouseMart_0037,95868289850
1/8/2015,10:30:41,4539097340453910,110,Visa,19-Dec,257,Tiffany,T,Squires,78041,956-337-3310,BOFAATM_SE1441,95871204831
1/3/2015,12:22:47,5134649630113450,859,MasterCard,17-Apr,297,Sharon,M,Ho,10013,917-498-0824,Penny_Car_Rental_17,29077852253
1/5/2015,07:53:21,5336451442481040,860,MasterCard,17-Jun,15,Susanne,D,Saenger,8520,609-426-4631,AlobeidMedical,56945277094
1/8/2015,10:37:21,4916519228224760,793,Visa,19-Jul,166,Aglaya,T,Ávalos,84701,435-893-4606,HouseMart_2191,95933570391
1/7/2015,07:03:12,5392143428624690,861,MasterCard,18-Jun,223,Maricela,J,Johnson,22304,301-448-4954,Penny_Car_Rental_23,80493982280
1/8/2015,10:43:32,5498733794173300,1185,MasterCard,16-Dec,416,Anke,J,Furst,3101,603-621-1746,RedSeatFurnit,95950843076
1/8/2015,10:43:32,5500368268166670,133,MasterCard,20-Aug,35,Alfred,R,Allen,92614,562-582-3647,VerizonWireless.com,95968717367
1/8/2015,10:44:01,4929893024501530,915,Visa,16-Dec,203,Jean,T,Heil,92253,760-564-3092,AMZN_F01,96026533472
1/3/2015,12:12:45,5211267304670390,869,MasterCard,18-Jun,500,Uwe,J,Durr,48044,586-412-9843,MoneyGram,28922094770
1/8/2015,10:50:41,4716545118175990,394,Visa,20-Jun,88,Rudolph,C,Walker,44011,440-934-4758,HouseMart_2191,96068890806
1/8/2015,10:52:52,5469359484625690,611,MasterCard,16-Mar,543,Martina,M,Herz,20011,571-262-6099,M&MCarRepair,96079564354
1/8/2015,10:57:21,4916652786685420,704,Visa,16-Jun,97,Ralf,K,Maurer,5301,802-257-7430,Town&Coun,96084604679
1/4/2015,12:04:48,5282022289813020,874,MasterCard,19-Feb,265,Agnes,J,Nichols,87106,505-913-8375,TUNGSTAPTS,45567097638
1/8/2015,11:00:06,5587947399364220,729,MasterCard,19-Jun,585,Kristin,M,Schreiber,2109,617-482-7337,PAYPAL-R15,96213581119
1/8/2015,04:04:16,5479561048980620,876,MasterCard,19-Jul,694,Tristán,A,Cárdenas,13212,315-739-0841,westernunion.com,89974625407
1/8/2015,11:04:01,4716437080196630,849,Visa,17-Nov,750,Ulrich,A,Diederich,44481,330-394-7104,PAYPAL-R15,96226364410
1/8/2015,11:04:01,5492533235265960,1110,MasterCard,16-Apr,262,Charles,A,Wagnon,90018,323-766-2165,AMZN_A123,96269757786
1/8/2015,22:16:15,5485341424189850,878,MasterCard,16-Jul,444,Edco,M,Mireles,94107,925-235-4045,MoneyGram,1.07093E+11
1/8/2015,11:06:38,5524409355938100,52,MasterCard,19-Aug,798,Joshua,S,Nichols,12305,518-388-5544,PorterHospital,96313511855
1/3/2015,14:01:18,5240431345071090,879,MasterCard,20-Dec,354,Astrea,C,Estévez,67654,785-877-9163,TUNGSTAPTS,30509630345
1/8/2015,11:06:43,5519022380095340,251,MasterCard,19-May,110,Noé,C,Alcalá,48607,989-805-5369,SarasGifts,96343935804
1/8/2015,11:06:43,5520052697468860,711,MasterCard,20-Dec,443,America,S,Figueiredo,77650,409-684-8928,PAYPAL-R15,96381070433
1/8/2015,11:10:41,4929123519783340,54,Visa,19-Apr,927,Ellis,J,Almanza,11357,347-578-3846,WalmartMerrill,96391558534
1/8/2015,11:17:21,4485800679011190,600,Visa,17-Jul,746,Wolfgang,M,Foerster,65018,573-796-3681,AMZN_A123,96401341267
1/8/2015,11:19:45,4485184011978130,1000,Visa,16-Jul,824,Leocadio,Q,Garibay,16101,724-657-5526,PAYPAL-R15,96405939562
1/8/2015,11:19:46,4539093512992630,1000,Visa,17-Oct,263,Luca,M,Pfeifer,46625,574-203-8977,PAYPAL-R15,96465891487
1/8/2015,23:59:12,5575607470924890,880,MasterCard,17-Mar,911,Brigitte,B,Hueber,2110,781-375-6204,Penny_Car_Rental_17,1.10016E+11
1/8/2015,11:19:47,4916307044908460,1000,Visa,20-Jan,89,Anthony,L,Hoard,61820,217-239-0171,PAYPAL-R15,96508637685
1/8/2015,11:19:48,4929523063334220,1000,Visa,18-Jun,521,Cloe,A,Sánchez,77480,979-647-6558,PAYPAL-R15,96612708738
1/8/2015,11:19:49,4716508629437460,1000,Visa,18-Mar,702,Wayne,P,Branch,46142,317-859-2185,PAYPAL-R15,96634981541
1/8/2015,11:19:50,4716820542158100,1000,Visa,19-Dec,76,Matthew,D,Pierce,6118,860-569-9855,PAYPAL-R15,96670093796
1/8/2015,11:19:51,4916150441765600,1000,Visa,19-Aug,922,Kurt,G,White,80265,303-218-8640,PAYPAL-R15,96713865006
1/8/2015,11:19:52,4716999452437130,1000,Visa,19-Apr,45,Petra,S,Schweitzer,13815,607-337-4912,PAYPAL-R15,96771272240
1/8/2015,11:19:53,4916083857771050,1000,Visa,16-Aug,804,Aisha,J,Binette,63132,314-200-3530,PAYPAL-R15,96810107779
1/8/2015,11:19:54,4716784093874830,1000,Visa,20-Jan,156,Laura,R,Schreiber,33901,239-418-8097,PAYPAL-R15,96824414570
1/8/2015,11:19:55,4716953942260910,1000,Visa,16-Jun,724,Aixa,K,Casares,6002,860-328-6005,PAYPAL-R15,96841504674
1/8/2015,23:17:08,5466964816731060,882,MasterCard,19-Feb,160,Dayanira,P,Fierro,22408,540-406-3731,TUNGSTAPTS,1.08243E+11
1/8/2015,11:23:12,5498922469175860,1196,MasterCard,16-Jan,866,Markus,U,Brauer,14063,716-673-8546,VerizonWireless.com,96965363380
1/8/2015,11:24:01,5465859224898540,486,MasterCard,16-Mar,665,Carl,V,Acheson,99654,907-355-6643,BOFAATM_NW2301,96976052391
1/8/2015,11:24:01,5513015468567970,996,MasterCard,17-Jun,380,Michael,R,Shouse,25701,304-932-2547,PAYPAL-R15,97036692918
1/6/2015,22:10:24,5349415704492430,883,MasterCard,16-Jul,538,Solón,N,Alanis,2110,617-648-2992,Penny_Car_Rental_23,76855623254
1/8/2015,11:29:50,5518805353141390,153,MasterCard,18-Mar,676,Egidia,B,Amador,76706,254-644-2937,M&MCarRepair,97106496228
1/8/2015,11:30:41,5127320163828300,345,MasterCard,19-Mar,329,Sirio,P,Farías,70171,985-625-7396,AMZN_F01,97173454960
1/8/2015,18:44:40,5556591025406130,883,MasterCard,20-Sep,303,Cira,E,Mendoza,73102,580-405-2679,JaredKlein_Homes,1.03754E+11
1/8/2015,11:37:21,4929041114686710,899,Visa,16-Feb,289,Benita,A,Puga,57702,605-719-8538,Town&Coun,97227284514
1/8/2015,11:42:52,4539326766399750,1000,Visa,20-Mar,892,Doyel,B,Torres,78741,512-963-7455,PAYPAL-R15,97228412394
1/8/2015,11:42:52,5524877670767010,169,MasterCard,17-Sep,291,Emillen,I,Colón,7102,732-218-8331,PAYPAL-R15,97247917499
1/8/2015,11:42:53,4716522657412070,1000,Visa,17-Mar,387,Azariel,O,Tello,94143,415-505-0466,PAYPAL-R15,97258232613
1/8/2015,11:42:54,4485325358281760,1000,Visa,18-Jun,930,Alfred,B,York,14718,716-595-5931,PAYPAL-R15,97387313125
1/8/2015,11:42:55,4485262699204700,1000,Visa,19-Apr,33,Maximilian,J,Fruehauf,14489,315-946-1795,PAYPAL-R15,97437213036
1/2/2015,11:11:33,5117841478077180,888,MasterCard,16-May,39,Susanne,T,Bumgarner,94104,707-669-2893,AlobeidMedical,10911169590
1/8/2015,11:44:01,5251543517201570,270,MasterCard,20-Dec,240,Douglas,J,Maxwell,8069,856-299-6740,WalmartValpo,97529957154
1/8/2015,05:57:10,5516009807582650,889,MasterCard,18-Jul,689,Edesio,M,Gil,60015,847-914-3101,LernerDental_02,92367690131
1/4/2015,17:11:48,5269958725985110,890,MasterCard,16-Oct,434,Jose,M,Mattson,12305,518-386-4627,westernunion.com,48757834923
1/8/2015,11:50:41,5556824495387060,261,MasterCard,20-Apr,743,Irene,T,Thacker,93721,559-215-2696,HouseMart_0037,97617852456
1/8/2015,11:55:59,5525593055746220,1459,MasterCard,18-Jun,714,Susanne,T,Luft,63101,314-786-8121,AMZN_A123,97686521849
1/8/2015,11:56:04,5520653375356920,952,MasterCard,16-Nov,48,Phillip,P,Baker,23510,757-438-9636,M&MCarRepair,97757109010
1/8/2015,11:57:00,5595359140830610,272,MasterCard,17-Aug,575,Ricardo,M,Montoya,46320,219-836-2640,PAYPAL-R15,97788955706
1/8/2015,11:57:21,4716184889667340,371,Visa,17-Mar,540,Kristin,U,Nussbaum,48823,517-333-1869,PAYPAL-R15,97800869140
1/8/2015,23:48:10,5462857207726810,891,MasterCard,20-May,571,Philipp,K,Muench,93721,559-443-1447,MoneyGram,1.08894E+11
1/8/2015,01:56:56,5588474150456310,892,MasterCard,20-Nov,940,Robin,R,Lee,15301,724-228-4586,Penny_Car_Rental_17,1.10188E+11
1/8/2015,12:04:01,4929489056086990,495,Visa,20-Nov,269,Max,K,Burger,55025,651-982-0708,WalmartMerrill,97846325308
1/8/2015,12:10:41,4916657922951560,386,Visa,16-Jan,913,Jeanne,J,Babin,4961,207-628-4953,Town&Coun,97931228300
1/8/2015,12:12:34,5556824495387060,261,MasterCard,20-Apr,743,Irene,T,Thacker,93721,559-215-2696,VerizonWireless.com,98037453100
1/5/2015,00:19:12,5309181322903740,894,MasterCard,19-Feb,774,Matthias,D,Friedman,8854,973-307-7975,LernerDental_02,66469244034
1/8/2015,12:13:53,5440929230555240,745,MasterCard,20-Oct,80,Thomas,J,Nadel,30305,404-969-7579,AMZN_A123,98043694379
1/8/2015,12:17:21,4556215172764450,263,Visa,16-Jun,304,Eric,S,Schmitz,30315,404-635-9196,WalmartValpo,98064703043
1/8/2015,12:17:21,5450877546603510,588,MasterCard,20-Feb,524,Lastenia,E,Suárez,7921,908-532-1816,PAYPAL-R15,98084932728
1/8/2015,19:21:44,5511516604738240,902,MasterCard,19-May,77,William,M,Donaldson,1730,781-786-1726,HHGREGG,1.04122E+11
1/4/2015,06:47:14,5265413836130950,903,MasterCard,19-Apr,281,Macra,A,Bernal,48607,989-478-4659,westernunion.com,42739573743
1/8/2015,12:20:28,5562554413514890,774,MasterCard,18-Mar,201,Juliane,S,Schwarz,29201,803-290-2864,M&MCarRepair,98233680832
1/8/2015,12:23:49,5567358614434530,100,MasterCard,17-May,711,Drew,H,Oliver,8002,856-482-0231,PAYPAL-R15,98237811777
1/8/2015,12:24:01,4532882811516750,960,Visa,16-Feb,86,Malte,F,Mota,43844,740-327-0528,HouseMart_1115,98287952515
1/8/2015,23:52:57,5527291173955740,904,MasterCard,17-Apr,696,Shirley,G,Holder,35222,205-602-2659,Penny_Car_Rental_23,1.09254E+11
1/8/2015,12:29:58,5437677726197730,1246,MasterCard,18-May,831,Laura,T,Papst,35816,256-656-9798,AMZN_A123,98373556477
1/8/2015,12:30:41,5201407138962760,793,MasterCard,18-Oct,207,Lukas,J,Ocasio,95940,831-375-1444,BOFAATM_NE4443,98399282787
1/8/2015,23:59:30,5541481483941490,906,MasterCard,16-May,117,Anatolio,K,Vázquez,44221,330-926-6911,TUNGSTAPTS,1.10086E+11
1/8/2015,12:37:21,4916052434899610,791,Visa,19-Oct,45,Sophia,J,Rothstein,6604,203-257-4672,HouseMart_2191,98468369462
1/8/2015,12:40:43,5445375346806520,956,MasterCard,19-Apr,119,Kristian,G,Werfel,17403,717-475-3384,VerizonWireless.com,98480011890
1/8/2015,12:41:33,5596541264794350,427,MasterCard,19-May,535,Karitte,L,Gaitán,38552,615-897-4996,PAYPAL-R15,98483761787
1/8/2015,12:42:04,5465375243268200,1170,MasterCard,19-May,716,Yulan,M,Arce,28621,336-518-8126,PorterHospital,98498647875
1/7/2015,13:25:59,5408465161957960,907,MasterCard,19-Aug,742,Mary,E,Peterson,68501,402-479-0232,bitsource.com,82868280393
1/8/2015,12:44:01,4556333444697570,617,Visa,17-May,889,Bridget,M,Elliott,7701,732-474-1383,HouseMart_2000,98531854224
1/8/2015,09:44:41,5587882247942090,907,MasterCard,17-Aug,972,Alipio,F,Reséndez,23510,757-753-4150,Penny_Car_Rental_17,95619959918
1/8/2015,12:44:08,5576737587876640,339,MasterCard,20-Jan,831,Eugene,J,Charley,95050,831-212-9023,M&MCarRepair,98593177177
1/8/2015,12:48:08,5577291903575420,621,MasterCard,19-Feb,231,Perfecto,A,Rosario,22567,540-854-6265,SarasGifts,98632976826
1/8/2015,12:50:41,5404119947537190,992,MasterCard,17-Dec,682,Partenia,J,Ozuna,46055,765-818-2657,ALDI_012A,98669088590
1/8/2015,12:52:08,5552339261670940,635,MasterCard,16-Mar,378,Bernd,D,Pfeiffer,71601,870-370-0777,AMZN_A123,98721987686
1/8/2015,12:57:21,4539265394313190,150,Visa,19-Jul,954,Sofía,A,Lucio,91303,818-888-2588,BOFAATM_SE1441,98795453502
1/5/2015,00:47:39,5317080190146730,908,MasterCard,17-Aug,560,Dixie,R,Williams,48858,989-514-8404,MoneyGram,53440309642
1/8/2015,17:05:10,5492931646603580,912,MasterCard,17-Oct,116,Jessica,R,Schultz,60603,312-937-8965,westernunion.com,1.02807E+11
1/8/2015,13:04:01,4485861969063410,348,Visa,16-Jun,730,Wenceslao,E,Alarcón,28501,252-522-4598,ALDI_0014,98890923700
1/8/2015,13:04:11,5450429315222560,818,MasterCard,16-Nov,653,Ahinoa,M,Carmona,28412,910-667-3059,PAYPAL-R15,98894214563
1/7/2015,06:15:43,5403909724921460,913,MasterCard,18-Feb,938,Gal,S,Llarnas,22132,540-751-5212,HHGREGG,80108379846
1/7/2015,00:59:56,5415018325593940,917,MasterCard,18-Dec,639,Marcela,R,Cogdill,17983,570-682-1963,Penny_Car_Rental_23,78868529231
1/8/2015,13:10:41,5302159979971160,662,MasterCard,18-Apr,348,Laurence,M,Stevens,17824,570-221-0546,HouseMart_2191,98971261207
1/8/2015,21:13:54,5534616507968040,919,MasterCard,17-Dec,600,Harold,G,Brown,72774,479-839-6608,JaredKlein_Homes,1.06029E+11
1/8/2015,13:12:20,5482494842937760,452,MasterCard,18-Jun,602,Jose,C,Dibella,10033,212-543-9408,VerizonWireless.com,99033692609
1/8/2015,13:14:26,5495269238498180,385,MasterCard,17-May,86,Francis,R,Nagle,71601,870-229-4510,AMZN_A123,99040049323
1/5/2015,04:22:36,5302907382275440,924,MasterCard,20-Aug,234,Phillipp,L,Werfel,36081,334-672-3098,westernunion.com,54270967065
1/8/2015,13:17:21,4929540838075870,145,Visa,19-Nov,666,René,K,Schmitt,98501,360-534-5721,AMZN_F01,99078223959
1/8/2015,13:20:17,5466229669822470,1286,MasterCard,16-Dec,626,Bartolomé,D,Montez,56007,507-377-3125,M&MCarRepair,99123642837
1/8/2015,13:24:01,5173081908000710,175,MasterCard,16-Sep,899,Anne,M,Rothstein,1001,413-262-0802,Menards016,99126485367
1/4/2015,18:11:23,5269441831834160,932,MasterCard,17-Nov,514,Greta,Q,Montero,30308,334-408-9430,AlobeidMedical,49567053034
1/8/2015,13:27:02,5485958443252310,267,MasterCard,17-Jan,494,Juliane,T,Peters,66720,620-433-6823,PAYPAL-R15,99326848177
1/8/2015,12:19:13,5489986991459630,932,MasterCard,19-Jan,273,Phillip,H,Murray,35291,205-304-0243,MoneyGram,98128549503
1/8/2015,13:30:41,4539189728588250,1023,Visa,19-Dec,66,Nadelina,A,Barela,32114,386-201-5017,BOFAATM_SE1441,99391585750
1/7/2015,02:20:31,5400248616774380,934,MasterCard,17-Oct,755,John,R,Britton,92632,714-447-8357,LernerDental_02,79003859130
1/8/2015,17:30:41,5575043225237110,937,MasterCard,20-Jul,156,David,Y,Herman,70601,337-377-9698,westernunion.com,1.03003E+11
1/8/2015,03:00:28,5577046093131920,938,MasterCard,20-Apr,958,Judith,S,Mast,68132,402-575-6081,Penny_Car_Rental_17,89741812305
1/8/2015,13:34:23,5496347475909290,595,MasterCard,16-Jan,554,Ralf,N,Ebersbacher,48601,989-816-5893,PAYPAL-R15,99564740199
1/3/2015,07:15:18,5168804079341930,940,MasterCard,17-Oct,360,Dulcinea,C,Valdés,15212,724-609-2317,MoneyGram,25385994659
1/8/2015,13:37:21,5215978124413440,799,MasterCard,20-Sep,403,Marcel,S,Jung,99201,509-455-1580,WalmartValpo,99600060319
1/8/2015,13:44:01,4916944904701750,348,Visa,18-Sep,9,Kerstin,W,Hertz,56187,507-360-2070,Town&Coun,99657929455
1/7/2015,20:08:32,5416626368506750,943,MasterCard,19-Aug,959,Antje,M,Holtzmann,64108,816-405-0561,HHGREGG,86840268082
1/8/2015,13:47:29,5464110235332130,292,MasterCard,16-Aug,580,Sebastian,V,Fassbinder,33301,786-237-2690,AMZN_A123,99737571042
1/8/2015,13:47:46,5528448090874010,375,MasterCard,18-Dec,95,Ellen,J,Mayonga,58401,701-251-8385,VerizonWireless.com,99780472897
1/8/2015,13:47:46,5529542524249040,646,MasterCard,18-Jul,879,Tito,A,Zelaya,32446,850-718-0609,M&MCarRepair,99815486967
1/8/2015,13:50:41,4929894940812760,192,Visa,20-Jan,95,Nicole,T,Wagner,70506,337-230-5557,AMZN_F01,99820356936
1/8/2015,13:53:03,5554956124330730,1072,MasterCard,19-Oct,493,Ram,G,Olivárez,99572,907-595-0609,PorterHospital,99833152406
1/8/2015,13:57:21,4929107866467310,1159,Visa,20-Oct,939,Stan,B,Mendez,70806,225-952-3591,WalmartMerrill,99849300827
